0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.39674456255377477,-0.14392857797956105,-0.5108308072008518,-0.5090216422903305,-0.325033589971704,-0.6632436260651621,-0.7011487681372077,-0.6934457215683731,-0.6668099102279189,-0.20716173965635895,-0.0690360322765747,0.01727533085430155,0.11352018615410212,0.3102643401760159,0.3640992125365945,0.3281732511921368,0.2746038116888155,0.7542785732836336,0.6976199348185079,0.6456280570463364,0.5874531550698197,-1.90638340515444,-1.6203884648786901,-0.9237740989918174,-0.18669596864306318,0.35850658987386164,-0.6691213432782823,0.3894645039924,1.075605548576907,1.6446820288345898,-0.6485612842575953,0.7142461819630468,1.5545065647185439,2.1039387003988224,-0.6485595494023192,0.3860109854225956,0.07135392284380021,-0.31285753575314146,-0.680057292654299,0.06966128237932974,-0.22679078721620813,-0.5447865787740332,0.5990599125379634,0.5848127574819648,0.445150687795451,0.32071172354617583,0.16036982092767066,0.04004922238998187,-0.15542631871121718,-0.28768915497075004,-0.3816820235507815,-0.03670193159889722,-0.22946191819340161,-0.3453296492365634,-0.4484873245268935,-0.05346598270400499,-0.1801235738518009,-0.06515963012189818,0.03104535964936823,-0.05706746997174124,-0.1341770161464268,0.02525253331089308,0.16831997594490772,N
0.4022030204308097,-0.10723403958462707,-0.4895667920264158,-0.5045678971495916,-0.31960744326222373,-0.6227250657386257,-0.6399303189681431,-0.6124980482871456,-0.5848057288601263,-0.21401198679025912,-0.07604359455600113,0.0421375945999347,0.12770381467273154,0.21937830825273744,0.3470893962337697,0.3382393838892363,0.30682935954795537,0.6115213735288871,0.6059334586068401,0.5975100724179289,0.5724451330423327,-1.8767686296229642,-1.6290690659197682,-0.9641818628280691,-0.21925813082019557,0.3281356023896856,-0.6052255605645642,0.5531785496422906,1.2256029888787263,1.7761115629922624,-0.5729847379202297,0.7210144280737564,1.4517639368647304,2.025931202817644,-0.5944327543253036,0.2731760231325581,-0.05528851928741552,-0.4019616957912858,-0.6349429182186369,-0.002212987973353693,-0.2676172760417494,-0.5309701554781237,0.6278733507189026,0.5354968773142452,0.3906223028434951,0.2774772572586251,0.1410910566858118,0.029236153791029035,-0.17791336404498342,-0.2659687153629599,-0.31192763154618186,-0.01131598082110245,-0.23507226118576022,-0.2899501182967985,-0.31809576065080614,-0.013694408584039877,-0.22172609479417,-0.13295339013312632,-0.020187206981513637,-0.009246622037184416,-0.12681437291121436,0.000691104239002463,0.13237782449873037,N
0.44077684110867643,-0.07990342587044565,-0.46550734388251336,-0.5385110309612277,-0.39139130647406634,-0.6106215788875724,-0.6283822670660629,-0.6024188544830568,-0.5770700479188133,-0.20761519584051014,-0.06187769839388876,0.0707712877799242,0.17277144523017895,0.21296117948278365,0.33914381782538766,0.3220672416487263,0.28917792702412715,0.5858920945164178,0.5949314367244358,0.5814941225329425,0.5533113559045529,-1.919662359420309,-1.5872758373733877,-0.9318323802520158,-0.2622873557896262,0.23774174159799188,-0.5694070526882287,0.5806440351415832,1.2492534021396178,1.807465372370564,-0.5726990393587355,0.7020081011929258,1.4370213966870853,1.9968017070487605,-0.6152876211294774,0.3254068628923136,0.007912697869209121,-0.3367616163415692,-0.6747137090472128,-0.03711546752696178,-0.28665569517149364,-0.5505571828410275,0.6037675782232652,0.5724281858694388,0.4472035442109649,0.33475732811015146,0.20097871058609065,0.06276316717595702,-0.15335378458761678,-0.26487689821964266,-0.33150996731928345,-0.013471784313332447,-0.21944710026564312,-0.2906505060027369,-0.3450645887697431,-0.049387728059533856,-0.2080906373547417,-0.11068926816687646,-0.01570157698620936,-0.0807353083234792,-0.16858947061570123,-0.04430634422607352,0.07397644903474504,N
0.4808003664720953,-0.06364286052411466,-0.47498423689937125,-0.5509154776146458,-0.3868522001640136,-0.5932632328365975,-0.6325370949890605,-0.619505359531644,-0.6055200330090597,-0.1950362043788278,-0.06059050751323315,0.07047187967629016,0.1754844802235075,0.21882155766666986,0.3359047002325097,0.3169139709144972,0.2920460999585965,0.583673152256018,0.571828654146545,0.5719274850036844,0.5649748609101564,-1.975259720875698,-1.653658029845266,-0.9460285859024224,-0.22078596274261675,0.29807350311456743,-0.5543487216114551,0.5806309236760446,1.2428990314915482,1.8067564400167446,-0.5342498196312107,0.6761567755876987,1.4010947969775518,1.9743005909383164,-0.5564844817754825,0.30072825198480363,-0.025537748677698317,-0.3570830909986224,-0.6062546877810556,-0.02333660810048646,-0.28109609954342313,-0.5465167563018408,0.5515491081282003,0.4922522158699708,0.37928683562559773,0.28593374209628475,0.17728343744553254,0.03840514496068011,-0.15468298134460745,-0.25189307578001163,-0.31225858320206146,-0.015321716398599854,-0.21466311177692726,-0.2850580506052173,-0.33583886547815406,-0.03152509877971417,-0.18762172220132284,-0.09312852604054823,0.0021121735070132506,-0.04638786592497827,-0.1246404914269842,0.002762809983180812,0.12343462134266715,N
0.4711678591297178,-0.08400821895350369,-0.45805501494066886,-0.4891760178655617,-0.3014493518819693,-0.5999313460052879,-0.6758776973734476,-0.6712879483860152,-0.6600217168762657,-0.19114757328590842,-0.043592112356758195,0.08764671993611567,0.19140764988680786,0.2288862055822399,0.3526076253157156,0.315466252903165,0.28602178610586215,0.5975451676387316,0.565266840137633,0.5433326873042993,0.5351982039851015,-1.9579824705513076,-1.6234908229438463,-0.9529354423626475,-0.26134540239748577,0.23599816520373676,-0.5458238959093475,0.5711907991098198,1.2277753833227887,1.7934660023640732,-0.5400456392300745,0.7223046845190629,1.433358819629503,1.9925303928542366,-0.5687049506686678,0.3114070514894089,-0.010063490409727458,-0.3378558385809922,-0.6241723612664557,-0.027585866183886507,-0.2845628798758914,-0.5534622381123054,0.5707617496259705,0.535789575291285,0.413055704072913,0.30566536368783714,0.17716334098937705,0.03175263827471283,-0.16324628520470905,-0.2534081443424531,-0.30607547594504975,-0.0328742421179792,-0.2256341291623726,-0.2765127414774731,-0.3145117129502997,-0.054866958363602836,-0.20402353284390912,-0.10361066810340686,-0.005050980432109406,-0.0722185241852496,-0.1401160824218913,-0.0041628954396781435,0.12212400104808933,N
0.5098805911435312,-0.07166615497312201,-0.45611462009476805,-0.47008317905507335,-0.26463633266259917,-0.5979190591820751,-0.7131452636629813,-0.7063181742064906,-0.6844564121103902,-0.19063919334046342,-0.026858765691416417,0.11584173371080776,0.23743812178564572,0.22196506649412148,0.3471583019025389,0.3019148453702491,0.2736957630209423,0.5798026241239248,0.5549650567844575,0.5262967865770268,0.512878264066131,-1.935916412072334,-1.612186516909018,-0.9543462678839669,-0.2645804935130509,0.22942272916376227,-0.5816129616943861,0.5472645587435269,1.214964558434441,1.796529570494924,-0.5880222498441225,0.7059806891490641,1.4359737317030723,2.011431744120861,-0.6118263763897275,0.32635417593166516,0.016796852312556013,-0.302315875330858,-0.6512586901160025,-0.014769785827075929,-0.2526260764434969,-0.5152569040298316,0.5954114096250172,0.5692503812455247,0.4407031503368317,0.3274746548289003,0.192060192801066,0.020310121613964498,-0.1920893604404783,-0.29466832832037143,-0.355172530705516,-0.045070766190212955,-0.24563263030888652,-0.2976729474469628,-0.34091525406263373,-0.06342096490174186,-0.20055343863765754,-0.08425732579193311,0.018611646104609567,-0.07746741139013819,-0.1319711225937932,0.016468935123309977,0.14860158911110088,N
0.44613753437074305,-0.11789063308643923,-0.4570620472011174,-0.4193534948994041,-0.19514893033057623,-0.6000601667274974,-0.705369634652481,-0.7084829606678784,-0.6951799722750373,-0.18768238909775964,-0.031180510822177,0.12287559657522021,0.2606846714708718,0.23468125766187295,0.34840947754369633,0.2918617635470632,0.24598384781146862,0.6025787029149792,0.5740436177365537,0.5180742835871051,0.47207998654079647,-1.9279388457393205,-1.573403839072407,-0.9121343002693455,-0.24692920904792043,0.2224051286115429,-0.5919078490411452,0.5368623920086377,1.2099408552351802,1.7928424438207393,-0.6035746975788195,0.7034534215296838,1.4418011436436347,2.0294401065350085,-0.646125165839911,0.3569439390576525,0.02604466667722639,-0.3147109943272353,-0.7090131421944645,-0.00994436435406835,-0.2562573474369622,-0.52779434221771,0.6483583505747157,0.6414318272575351,0.502708942294482,0.37446756991447167,0.2190107618015744,0.05064510622283983,-0.17939615741361156,-0.2974451594094895,-0.374237868433871,-0.03582910457500766,-0.2613225543738526,-0.3121474315375867,-0.35728096031829015,-0.07400368593477463,-0.2268479288505331,-0.0918801827403149,0.020929267151245618,-0.1067109277438755,-0.1882855987190855,-0.041349533652152035,0.08918526848557999,N
0.5146616796439455,-0.0655486181379041,-0.47847933144068944,-0.5139875522508445,-0.33793990639544397,-0.5736108807181431,-0.6852353808876397,-0.6917888103815123,-0.6790128939610174,-0.16934012940486257,0.007711332978846026,0.1561560687386233,0.28277699495551617,0.22669360196431804,0.356878996851486,0.31496096795502176,0.2901410420735723,0.5725482624069719,0.5291091754716866,0.486476106186677,0.45682927435138787,-1.9514340923227635,-1.6664554865749455,-1.022423361918574,-0.29714905364501915,0.2364274753226299,-0.6273208697116017,0.5262748978976691,1.2126257602886887,1.7968382909243654,-0.5921901023159861,0.7119635779554497,1.4122906944027747,1.9623985073783643,-0.5944561005737528,0.3330223274109522,0.05204314342179532,-0.2582020967847335,-0.6183912981402832,0.022620176983348776,-0.19247766959115525,-0.4460047204072199,0.5896608249670771,0.5479452857510735,0.42545210139830936,0.3261046440901622,0.20691093477189862,-0.005449895383245656,-0.22487484796880974,-0.3232284873030455,-0.37684527206327895,-0.04778390247572652,-0.2667386355062787,-0.3006844624009696,-0.3188017151906514,-0.045281325004344494,-0.1994433811117388,-0.07552225624752168,0.04465116765242927,-0.03951640770448784,-0.10885609494690562,0.02937177932118142,0.16292994535487262,N
0.491290447648771,-0.07015378306406553,-0.4635199023753853,-0.47708015068239884,-0.28785788994801265,-0.5837862212981494,-0.6813353209460711,-0.6986030851608099,-0.6927393173532558,-0.18190589895950707,-0.01950062666368989,0.13979958204260434,0.2757215474026953,0.2266642811078608,0.3265014824895613,0.29722524109045145,0.2779655301535754,0.5905044050076846,0.5354028380557337,0.507235149491296,0.4881716919611071,-1.9730895757895062,-1.663891572881792,-0.9737829494956941,-0.23800230430142857,0.2972971185686111,-0.6251162059097877,0.517065943140741,1.1789729012744217,1.7485195578408599,-0.591121768914251,0.7196760331685137,1.4288871619202395,1.9923905320590531,-0.6048628036281998,0.34583002821612124,0.049915896078871466,-0.27381753679234044,-0.6414615284016224,0.015439700074671258,-0.2219353878051268,-0.4869132384223614,0.5846169323032193,0.5450411732976915,0.4208570126263146,0.3192855263554328,0.1958999446302589,0.01014485910868389,-0.19472759657951008,-0.28939412923269947,-0.346109271916957,-0.04312361481530227,-0.24605648337887956,-0.2779593889940408,-0.30313414971715635,-0.05274307443144809,-0.20478501316813702,-0.07882639461129713,0.03542174006376747,-0.058443234344086346,-0.13927155642013203,-0.002373775510124469,0.12568049473440177,N
0.5067821705552378,-0.06713043209879807,-0.46297074135709143,-0.49560367616207834,-0.3143041171759892,-0.5946615725013945,-0.676781787112253,-0.6813861413106675,-0.6783245328739114,-0.18797071968292606,-0.007562711236635899,0.13320852023308047,0.2416738119233788,0.2204310768046807,0.33962546401923965,0.3022382705363621,0.27576615576245106,0.5768363449452205,0.5454117926900438,0.5209788869877846,0.5037439370542642,-1.9632512136232676,-1.6559734545378568,-0.9647989620775581,-0.24511467022403005,0.2757881514318365,-0.6157733136088509,0.5201944473726667,1.1859471727169424,1.752446871823194,-0.6096328196088904,0.723085332911083,1.4308626357372134,1.9813022295084144,-0.6330245243672635,0.35989269483033526,0.07354973149222438,-0.249752816449174,-0.6676118070639956,0.020840267603785045,-0.2197800509664142,-0.4991959029003989,0.5854236885885112,0.5421836497241354,0.4203905238524819,0.3225044232069682,0.20371984371506152,0.016360396146153908,-0.1820701959393781,-0.27688103159597993,-0.33688887455063765,-0.03672897396760159,-0.23744186175315615,-0.2825784816364721,-0.3208655466281365,-0.04554818479318204,-0.20172229208560216,-0.08957144632215229,0.01416277106949642,-0.04965823532240914,-0.14097655068260845,-0.012909533291943888,0.10909591226645043,N
